ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Type,Furnished,Openfire,Terrace,Terrace Surface,Garden Exists,State of Building,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype
11149965,Waremme,4300,1974.0,3.0,115.0,APARTMENT,APARTMENT,220000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,False,False,True,,False,GOOD,C,187.0,1194,False,BUY_REGULAR
11149932,Wetteren,9230,2015.0,3.0,134.0,APARTMENT,DUPLEX,339000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,INSTALLED,False,False,True,,True,GOOD,B,113.0,0,False,BUY_REGULAR
11150061,Ixelles,1050,1958.0,2.0,134.0,APARTMENT,APARTMENT,495000,NORMAL_SALE,2.0,1.0,2.0,5.0,True,INSTALLED,False,False,True,12.0,False,GOOD,D,202.0,0,False,BUY_REGULAR
11153822,BERCHEM,2600,1968.0,2.0,90.0,APARTMENT,APARTMENT,175000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,False,True,7.0,False,GOOD,B,124.0,986,,BUY_REGULAR
11153121,Jette,1090,1965.0,2.0,80.0,APARTMENT,APARTMENT,289000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,INSTALLED,False,False,True,2.0,False,GOOD,G,383.0,1051,False,BUY_REGULAR
11156330,Brasschaat,2930,1996.0,2.0,315.0,APARTMENT,PENTHOUSE,995000,NORMAL_SALE,2.0,1.0,2.0,5.0,True,HYPER_EQUIPPED,True,True,True,40.0,False,AS_NEW,B,192.0,2946,False,BUY_REGULAR
11139208,Anderlecht,1070,1966.0,2.0,76.0,APARTMENT,APARTMENT,171717,NORMAL_SALE,2.0,1.0,1.0,4.0,True,SEMI_EQUIPPED,False,False,True,6.0,False,TO_RENOVATE,F,326.0,1021,False,BUY_REGULAR
9887762,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,195500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887763,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,195500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887764,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,216500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887767,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,216500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887769,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,216500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887765,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,216500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887768,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,216500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887766,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,216500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887771,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,223500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887772,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,223500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887775,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,223500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887770,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,223500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887778,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,223500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887781,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887786,Brussels City,1000,,,24.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887779,Brussels City,1000,,,29.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887780,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887784,Brussels City,1000,,,23.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887782,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887783,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887785,Brussels City,1000,,,22.0,APARTMENT,APARTMENT,230500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887788,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,237500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887789,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,237500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887787,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,237500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887793,Brussels City,1000,,,25.0,APARTMENT,APARTMENT,244500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887791,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,244500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887792,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,244500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887794,Brussels City,1000,,,31.0,APARTMENT,APARTMENT,255000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887795,Brussels City,1000,,,26.0,APARTMENT,APARTMENT,265500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
9887796,Brussels City,1000,,,29.0,APARTMENT,APARTMENT,265500,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,False,False,,False,,,,0,False,BUY_REGULAR
10623889,Woluwe-St-Pierre,1831,,,50.0,APARTMENT,FLAT_STUDIO,210000,NORMAL_SALE,0.0,,,,False,,False,False,False,,False,,A,20.0,0,False,BUY_REGULAR
10623856,Diegem,1831,,,67.0,APARTMENT,APARTMENT,270000,NORMAL_SALE,1.0,,,1.0,False,,False,False,False,,False,,A,20.0,0,False,BUY_REGULAR
10623863,Diegem,1831,,,90.0,APARTMENT,APARTMENT,329000,NORMAL_SALE,2.0,,,2.0,False,,False,False,False,,False,,A,20.0,0,False,BUY_REGULAR
10623871,Diegem,1831,,,110.0,APARTMENT,APARTMENT,359000,NORMAL_SALE,3.0,,,3.0,False,,False,False,False,,False,,A,20.0,0,False,BUY_REGULAR
11137641,Mortsel,2640,1963.0,,83.0,APARTMENT,APARTMENT,249000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,True,True,2.0,False,GOOD,B,188.0,699,False,BUY_REGULAR
11139941,Deinze,9800,1968.0,,170.0,APARTMENT,APARTMENT,249000,NORMAL_SALE,4.0,1.0,1.0,6.0,True,INSTALLED,False,False,True,74.0,False,TO_BE_DONE_UP,B,118.0,808,False,BUY_REGULAR
11137668,Schaerbeek,1030,2015.0,2.0,65.0,APARTMENT,DUPLEX,250000,NORMAL_SALE,1.0,1.0,2.0,4.0,True,USA_HYPER_EQUIPPED,False,False,False,,False,AS_NEW,C,149.0,789,False,BUY_REGULAR
11138237,Braine-l'Alleud,1420,2005.0,2.0,88.0,APARTMENT,APARTMENT,255000,NORMAL_SALE,2.0,2.0,2.0,6.0,True,INSTALLED,False,False,True,6.0,False,GOOD,C,233.0,1255,False,BUY_REGULAR
11138324,Evere,1140,2025.0,3.0,55.0,APARTMENT,FLAT_STUDIO,259000,NORMAL_SALE,1.0,1.0,,2.0,False,,False,False,True,7.0,False,,B,46.0,0,False,BUY_REGULAR
11138330,Evere,1140,2025.0,3.0,55.0,APARTMENT,FLAT_STUDIO,269000,NORMAL_SALE,1.0,1.0,,2.0,True,USA_HYPER_EQUIPPED,False,False,True,7.0,False,,B,47.45,0,False,BUY_REGULAR
11138325,Evere,1140,2025.0,3.0,85.0,APARTMENT,APARTMENT,399000,NORMAL_SALE,2.0,1.0,,3.0,False,,False,False,True,6.0,False,,A,31.14,0,False,BUY_REGULAR
11138327,Evere,1140,2025.0,3.0,116.0,APARTMENT,APARTMENT,459000,NORMAL_SALE,3.0,2.0,,5.0,False,,False,False,True,6.0,False,,A,29.67,0,False,BUY_REGULAR
11138326,Evere,1140,2025.0,3.0,115.0,APARTMENT,APARTMENT,469000,NORMAL_SALE,3.0,2.0,,5.0,False,,False,False,True,6.0,False,,A,34.52,0,False,BUY_REGULAR
11138328,Evere,1140,2025.0,3.0,108.0,APARTMENT,PENTHOUSE,489000,NORMAL_SALE,3.0,2.0,,5.0,False,,False,False,True,14.0,False,,A,43.16,0,False,BUY_REGULAR
11138329,Evere,1140,2025.0,3.0,127.0,APARTMENT,PENTHOUSE,529000,NORMAL_SALE,3.0,2.0,,5.0,False,,False,False,True,16.0,False,,B,50.92,0,False,BUY_REGULAR
10982625,Woluwe-St-Lambert,1200,,,43.0,APARTMENT,FLAT_STUDIO,265000,NORMAL_SALE,0.0,,,,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10982635,Woluwe-St-Pierre,1200,,,71.0,APARTMENT,APARTMENT,365000,NORMAL_SALE,1.0,,,1.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10982637,Woluwe-St-Pierre,1200,,,110.0,APARTMENT,APARTMENT,490000,NORMAL_SALE,2.0,,,2.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10982642,Woluwe-St-Pierre,1200,,,126.0,APARTMENT,APARTMENT,635000,NORMAL_SALE,3.0,,,3.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10982663,Woluwe-St-Pierre,1200,,,152.0,APARTMENT,APARTMENT,845000,NORMAL_SALE,4.0,,,4.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
11139540,Herenthout,2270,2022.0,3.0,82.0,APARTMENT,APARTMENT,265000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,True,True,13.0,False,,,,0,False,BUY_REGULAR
11139552,Herenthout,2270,2022.0,3.0,82.0,APARTMENT,APARTMENT,269000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,INSTALLED,False,True,True,8.0,False,,,,0,False,BUY_REGULAR
11139555,Herenthout,2270,2022.0,3.0,94.0,APARTMENT,APARTMENT,299000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,13.0,False,,,,0,False,BUY_REGULAR
11139539,Herenthout,2270,2022.0,3.0,95.0,APARTMENT,GROUND_FLOOR,308000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,INSTALLED,False,True,True,19.0,True,,,,0,False,BUY_REGULAR
11137859,Deinze,9800,2022.0,2.0,61.0,APARTMENT,APARTMENT,270000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,HYPER_EQUIPPED,False,False,True,10.0,False,AS_NEW,A,1.0,1,False,BUY_REGULAR
11137863,Deinze,9800,2024.0,2.0,95.0,APARTMENT,APARTMENT,325000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,HYPER_EQUIPPED,False,False,True,16.0,False,AS_NEW,A,1.0,0,False,BUY_REGULAR
11137861,Deinze,9800,2024.0,2.0,96.0,APARTMENT,APARTMENT,375000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,HYPER_EQUIPPED,False,False,True,15.0,False,AS_NEW,A,1.0,0,False,BUY_REGULAR
11137857,Deinze,9800,2022.0,2.0,82.0,APARTMENT,PENTHOUSE,375000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,HYPER_EQUIPPED,False,False,True,28.0,False,AS_NEW,A,1.0,1,False,BUY_REGULAR
11137860,Deinze,9800,2022.0,2.0,99.0,APARTMENT,APARTMENT,395000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,HYPER_EQUIPPED,False,False,True,12.0,False,AS_NEW,A,1.0,1,False,BUY_REGULAR
11137858,Deinze,9800,2022.0,2.0,85.0,APARTMENT,PENTHOUSE,400000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,HYPER_EQUIPPED,False,False,True,28.0,False,AS_NEW,A,1.0,1,False,BUY_REGULAR
11137862,Deinze,9800,2024.0,2.0,82.0,APARTMENT,APARTMENT,420000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,HYPER_EQUIPPED,False,False,True,29.0,False,AS_NEW,A,1.0,0,False,BUY_REGULAR
11139803,BLANKENBERGE,8370,,,84.0,APARTMENT,APARTMENT,275000,NORMAL_SALE,2.0,1.0,,3.0,True,INSTALLED,False,False,True,18.0,False,,,,0,,BUY_REGULAR
11139800,BLANKENBERGE,8370,,,82.0,APARTMENT,APARTMENT,335000,NORMAL_SALE,2.0,1.0,,3.0,True,INSTALLED,False,False,True,8.0,False,,,,0,,BUY_REGULAR
11139811,BLANKENBERGE,8370,,,91.0,APARTMENT,APARTMENT,422500,NORMAL_SALE,2.0,1.0,,3.0,True,INSTALLED,False,False,True,9.0,False,,,,0,,BUY_REGULAR
11139817,BLANKENBERGE,8370,,,144.0,APARTMENT,APARTMENT,795000,NORMAL_SALE,3.0,2.0,,5.0,True,INSTALLED,False,False,True,38.0,False,,,,0,,BUY_REGULAR
11137664,Wavre,1300,,2.0,82.0,APARTMENT,APARTMENT,298000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,USA_HYPER_EQUIPPED,False,False,True,10.0,False,AS_NEW,B,93.0,0,False,BUY_REGULAR
11139613,Bruxelles,1000,,3.0,82.0,APARTMENT,GROUND_FLOOR,308000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139614,Bruxelles,1000,,3.0,82.0,APARTMENT,GROUND_FLOOR,308000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139612,Bruxelles,1000,,3.0,81.0,APARTMENT,APARTMENT,321000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139616,Bruxelles,1000,,3.0,81.0,APARTMENT,APARTMENT,321000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139618,Bruxelles,1000,,3.0,81.0,APARTMENT,PENTHOUSE,326000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139615,Bruxelles,1000,,3.0,100.0,APARTMENT,GROUND_FLOOR,354000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,10.0,False,,,,0,False,BUY_REGULAR
11139653,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,325000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,False,,False,,,,0,False,BUY_REGULAR
11139654,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,330000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,False,,False,,,,0,False,BUY_REGULAR
11139665,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,335000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,False,,False,,,,0,False,BUY_REGULAR
11139664,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,337000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,False,,False,,,,0,False,BUY_REGULAR
11139659,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,339000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139657,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,343000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139670,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,347000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139662,Bruxelles,1000,,4.0,96.0,APARTMENT,APARTMENT,349000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139658,Bruxelles,1000,,4.0,92.0,APARTMENT,APARTMENT,351000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139655,Bruxelles,1000,,4.0,96.0,APARTMENT,APARTMENT,354000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139656,Bruxelles,1000,,4.0,99.0,APARTMENT,GROUND_FLOOR,364000,NORMAL_SALE,2.0,2.0,,4.0,True,HYPER_EQUIPPED,False,False,True,12.0,False,,,,0,False,BUY_REGULAR
11139667,Bruxelles,1000,,4.0,99.0,APARTMENT,GROUND_FLOOR,365000,NORMAL_SALE,2.0,2.0,,4.0,True,HYPER_EQUIPPED,False,False,True,12.0,False,,,,0,False,BUY_REGULAR
11139663,Bruxelles,1000,,4.0,96.0,APARTMENT,APARTMENT,370000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139660,Bruxelles,1000,,4.0,103.0,APARTMENT,GROUND_FLOOR,375000,NORMAL_SALE,2.0,2.0,,4.0,True,HYPER_EQUIPPED,False,False,True,13.0,False,,,,0,False,BUY_REGULAR
11139666,Bruxelles,1000,,4.0,111.0,APARTMENT,GROUND_FLOOR,380000,NORMAL_SALE,3.0,2.0,,5.0,True,HYPER_EQUIPPED,False,False,False,,False,,,,0,False,BUY_REGULAR
11139669,Bruxelles,1000,,4.0,96.0,APARTMENT,PENTHOUSE,380000,NORMAL_SALE,2.0,1.0,,3.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139668,Bruxelles,1000,,4.0,110.0,APARTMENT,GROUND_FLOOR,386000,NORMAL_SALE,3.0,2.0,,5.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11139661,Bruxelles,1000,,4.0,110.0,APARTMENT,GROUND_FLOOR,386000,NORMAL_SALE,3.0,2.0,,5.0,True,HYPER_EQUIPPED,False,False,True,7.0,False,,,,0,False,BUY_REGULAR
11137913,Wetteren,9230,2023.0,4.0,105.0,APARTMENT,GROUND_FLOOR,328500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,USA_HYPER_EQUIPPED,False,False,True,9.0,False,AS_NEW,,,0,False,BUY_REGULAR
11137908,Wetteren,9230,2023.0,4.0,107.0,APARTMENT,GROUND_FLOOR,334500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,USA_HYPER_EQUIPPED,False,False,True,9.0,False,AS_NEW,,,0,False,BUY_REGULAR
11137911,Wetteren,9230,2023.0,4.0,94.0,APARTMENT,APARTMENT,338000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,USA_HYPER_EQUIPPED,False,False,True,20.0,False,AS_NEW,,,0,False,BUY_REGULAR
11137910,Wetteren,9230,2023.0,4.0,110.0,APARTMENT,GROUND_FLOOR,342000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,USA_HYPER_EQUIPPED,False,False,True,8.0,False,AS_NEW,,,0,False,BUY_REGULAR
11137909,Wetteren,9230,2023.0,4.0,103.0,APARTMENT,APARTMENT,342000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,USA_HYPER_EQUIPPED,False,False,True,22.0,False,AS_NEW,,,0,False,BUY_REGULAR
11139586,Bruxelles,1000,,4.0,95.0,APARTMENT,GROUND_FLOOR,355000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139572,Bruxelles,1000,,4.0,94.0,APARTMENT,GROUND_FLOOR,357000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139575,Bruxelles,1000,,4.0,95.0,APARTMENT,APARTMENT,360000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139578,Bruxelles,1000,,4.0,97.0,APARTMENT,GROUND_FLOOR,363000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139573,Bruxelles,1000,,4.0,95.0,APARTMENT,APARTMENT,369000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
11139571,Bruxelles,1000,,4.0,95.0,APARTMENT,APARTMENT,374000,NORMAL_SALE,2.0,1.0,,3.0,True,USA_INSTALLED,False,False,True,6.0,False,,,,0,False,BUY_REGULAR
10991480,Woluwe-St-Lambert,1200,,,66.0,APARTMENT,APARTMENT,375000,NORMAL_SALE,1.0,,,1.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10991489,Woluwe-St-Lambert,1200,,,107.0,APARTMENT,APARTMENT,585000,NORMAL_SALE,2.0,,,2.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10991496,Woluwe-St-Lambert,1200,,,123.0,APARTMENT,APARTMENT,625000,NORMAL_SALE,3.0,,,3.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10991497,Woluwe-St-Lambert,1200,,,130.0,APARTMENT,APARTMENT,730000,NORMAL_SALE,3.0,,,3.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
10991500,Woluwe-St-Lambert,1200,,,120.0,APARTMENT,PENTHOUSE,980000,NORMAL_SALE,3.0,,,3.0,False,,False,False,False,,False,,,,0,False,BUY_REGULAR
11137899,Deinze,9800,2024.0,2.0,123.0,HOUSE,HOUSE,378500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137900,Deinze,9800,2024.0,2.0,123.0,HOUSE,HOUSE,378500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137903,Deinze,9800,2024.0,2.0,123.0,HOUSE,HOUSE,378500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137902,Deinze,9800,2024.0,2.0,123.0,HOUSE,HOUSE,381000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137892,Deinze,9800,2024.0,3.0,123.0,HOUSE,VILLA,399500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137901,Deinze,9800,2024.0,3.0,123.0,HOUSE,VILLA,410400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137898,Deinze,9800,2024.0,3.0,123.0,HOUSE,VILLA,411900,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137905,Deinze,9800,2024.0,3.0,123.0,HOUSE,VILLA,415650,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137896,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,421900,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137894,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,423400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137897,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,423400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137906,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,423400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137895,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,431450,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137887,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,439000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137888,Deinze,9800,2024.0,3.0,132.0,HOUSE,VILLA,439000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137890,Deinze,9800,2024.0,4.0,132.0,HOUSE,VILLA,485000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
11137891,Deinze,9800,2024.0,4.0,192.0,HOUSE,VILLA,586500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,USA_HYPER_EQUIPPED,False,False,True,,False,AS_NEW,,,0,False,BUY_REGULAR
